# XXXXX Subaru B,V,RC,IC,z data [13/12/17]
# Includes all useful redshifts from CLASH-VLT LP and Archi ve as of Sep 12 [2664] + MUSE DATA [410] + literature [36]
# BCG has ID=30888
# 29612, 129612 and 30717 are multiple IDs
#(1) Subaru catalog ID
# ID<0 when no match with Subaru catalog is f ound, in such a case RA&DEC are reconstruct ed VIMOS/HST coords
#(2)  RA (SupCam WCS)
#(3)  DEC (SupCam WCS)
#(4)  Redshift
#(5)  Redshift QualityFlag
#     --------------------------------------- -----------------------------
#      2  LIKELY       [747]  VLT-VIMOS [~80% reliability]
#      3  SECURE      [2139]  VLT-VIMOS [100% reliability]
#      9  SINGLE-LINE  [188]  VLT-VIMOS [>90% reliability]
#      4  literature    [4]  Lamareille06 VLT/Keck + Jones04,09 
#      5  literature    [21]  Ebeling et al. 2009 (MNRAS 395, 1213)
#      7  literature    [11]  GISMO (Dan Kelson)
#     ------------------------------------------------------------------
# (6)  MULTIPLICITY  [number of spectra per target]
# (7)  SIGMA (Std Dev of Redshift measurements when multiplicity> 0, 0.00000 otherwise)
# (8)  Kron R band mag [AB, Subaru, not corrected]
# (9)  Root name of 1D spectrum file
# (10) Reference for redshift
#     -----------------------------------------------------------------
#      1  CLASH-VLT LR                      [2217]
#      2  CLASH-VLT MR                       [433]
#      3  FORS                                [14]
#      4  Lamareille06 VLT/Keck + Jones04,09   [4]
#      5  Ebeling et al. 2009                 [21]
#      6  MUSE (Delgado et al. 2017)         [410]
#      7  GISMO (Dan Kelson)                  [11]
#     -----------------------------------------------------------------
#
  10874    181.535982    -8.964097    0.65290   3   2    0.00085   22.59  M1206_LRr_arch_Q4_60_1       1
  10880    181.633455    -8.964235    0.56530   3   1    0.00000   22.10  M1206_LRb_B2_arch_Q4_71_1    1
  10884    181.459565    -8.963883    0.56970   3   1    0.00000   22.74  M1206_LRb_p4_M2_Q4_66_1      1
  10939    181.451533    -8.964233    0.56910   3   1    0.00000   22.20  M1206_LRb_p4_M1_Q4_65_1      1
  10946    181.651375    -8.963000    0.55620   2   1    0.00000   23.22  M1206_LRb_p3_M1_Q1_61_1      1
  11027    181.398068    -8.962177    0.34770   3   1    0.00000   23.38  M1206_MR_p4_M1_Q4_34_1       2
  11036    181.603165    -8.963214    0.65330   2   2    0.00000   22.44  M1206_LRb_p3_M1_Q4_64_1      1
  11042    181.471271    -8.962091    0.63460   2   1    0.00000   23.39  M1206_LRb_p3_M1_Q4_61_1      1
  11047    181.573792    -8.961729    0.53400   3   1    0.00000   23.71  M1206_LRb_p3_M2_Q4_59_1      1
  11064    181.670733    -8.962510    0.60100   2   1    0.00000   22.56  M1206_LRr_arch_Q1_71_1       1
  11074    181.614448    -8.962457    0.80130   2   1    0.00000   23.16  M1206_LRb_p4_M1_Q1_58_1      1
  11086    181.514376    -8.961640    0.41965   9   2    0.00049   23.92  M1206_LRb_p3_M1_Q4_62_1      1
  11103    181.504397    -8.961756    1.32790   2   1    0.00000   22.57  M1206_LRr_arch_Q4_58_2       1
  11170    181.564993    -8.961566    0.42960   3   1    0.00000   22.73  M1206_LRb_p3_M1_Q4_63_1      1
  11171    181.576245    -8.961198    0.53530   2   1    0.00000   21.93  M1206_LRr_arch_Q4_59_1       1
  11191    181.724039    -8.960726    0.00000   3   2    0.00000   22.93  M1206_LRb_B2_arch_Q1_68_1    1
  11197    181.562209    -8.961031    0.42920   3   2    0.00057   22.78  M1206_LRb_B2_arch_Q4_65_1    1
  11199    181.704610    -8.961340    0.59800   9   1    0.00000   22.63  M1206_MR_p3_M2_Q1_48_1       2
  11209    181.701437    -8.961943    0.51560   3   2    0.00057   21.76  M1206_LRb_p3_M1_Q1_62_1      1
  11226    181.662582    -8.960686    0.66900   3   2    0.00000   23.00  M1206_LRr_arch_Q1_68_1       1
  11245    181.753946    -8.959960    0.76020   2   1    0.00000   23.54  M1206_LRb_p3_M2_Q1_69_2      1
  11264    181.742515    -8.961606    0.19080   3   1    0.00000   21.74  M1206_LRb_p3_M1_Q1_63_1      1
  11288    181.614793    -8.960686    0.66930   2   1    0.00000   22.68  M1206_LRb_B2_arch_Q4_67_1    1
  11291    181.367724    -8.960087    0.51260   3   1    0.00000   23.42  M1206_MR_p4_M1_Q4_33_1       2
  11293    181.620439    -8.961322    0.61770   3   1    0.00000   21.19  M1206_LRb_p4_M2_Q1_61_2      1
  11381    181.762014    -8.958780    0.75220   2   1    0.00000   23.82  M1206_LRb_p3_M1_Q1_60_1      1
  11403    181.581581    -8.959849    0.67095   3   2    0.00106   21.19  M1206_LRb_p4_M2_Q1_60_2      1
  11408    181.540344    -8.959371    0.64580   2   1    0.00000   23.36  M1206_LRb_p4_M2_Q1_59_3      1
  11454    181.543902    -8.958261    0.53160   3   1    0.00000   22.68  M1206_LRr_arch_Q4_56_1       1
  11462    181.447824    -8.958474    0.63840   3   2    0.00057   22.84  M1206_LRb_p4_M1_Q4_63_1      1
  11523    181.821802    -8.956890    0.64010   3   1    0.00000   22.90  M1206_LRb_B2_arch_Q1_67_1    1
  11524    181.585721    -8.958112    0.00000   3   1    0.00000   21.37  M1206_LRr_arch_Q4_57_1       1
  11532    181.587412    -8.958330    0.62290   2   1    0.00000   22.71  M1206_LRb_p4_M1_Q1_55_1      1
